P0378, Timing Reference High Resolution Signal B Intermittent/Erratic Pulses, Test and rePlace the camshaft/crankshaft position sensor if intermittent/erratic pulses are detected, Check the wiring and connectors for any damage or corrosion in the timing reference circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0379, Timing Reference High Resolution Signal B No Pulses, Test and rePlace the camshaft/crankshaft position sensor if no pulses are detected, Check the wiring and connectors for any damage or corrosion in the timing reference circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0380, Glow Plug/Heater Circuit "A", Test and rePlace the glow plugs if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the glow plug circuit, Test and rePlace the glow plug control module if malfunction is detected
P0381, Glow Plug/Heater Indicator Circuit, Test and rePlace the glow plug indicator if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the glow plug indicator circuit, Test and rePlace the glow plug control module if malfunction is detected
P0382, Glow Plug/Heater Circuit "B", Test and rePlace the glow plugs if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the glow plug circuit, Test and rePlace the glow plug control module if malfunction is detected
P0383, Glow Plug/Heater Circuit "C", Test and rePlace the glow plugs if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the glow plug circuit, Test and rePlace the glow plug control module if malfunction is detected
P0384, Glow Plug/Heater Circuit "D", Test and rePlace the glow plugs if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the glow plug circuit, Test and rePlace the glow plug control module if malfunction is detected
P0385, Crankshaft Position Sensor "B" Circuit Malfunction, Test and rePlace the crankshaft position sensor if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the crankshaft position sensor circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0386, Crankshaft Position Sensor "B" Circuit Range/Performance, Test and rePlace the crankshaft position sensor if range/performance issues are detected, Check the wiring and connectors for any damage or corrosion in the crankshaft position sensor circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0387, Crankshaft Position Sensor "B" Circuit Low Input, Test and rePlace the crankshaft position sensor if low input is detected, Check the wiring and connectors for any damage or corrosion in the crankshaft position sensor circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0388, Crankshaft Position Sensor "B" Circuit High Input, Test and rePlace the crankshaft position sensor if high input is detected, Check the wiring and connectors for any damage or corrosion in the crankshaft position sensor circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0389, Crankshaft Position Sensor "B" Circuit Intermittent, Test and rePlace the crankshaft position sensor if intermittent issues are detected, Check the wiring and connectors for any damage or corrosion in the crankshaft position sensor circuit, Test and rePlace the powertrain control module (PCM) if malfunction is detected
P0400, Exhaust Gas Recirculation (EGR) Flow Malfunction, Test and rePlace the EGR valve if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the EGR circuit, Inspect for carbon buildup in the EGR passages
P0401, Exhaust Gas Recirculation (EGR) Flow Insufficient Detected, Test and rePlace the EGR valve if insufficient flow is detected, Check the wiring and connectors for any damage or corrosion in the EGR circuit, Inspect for carbon buildup in the EGR passages
P0402, Exhaust Gas Recirculation (EGR) Flow Excessive Detected, Test and rePlace the EGR valve if excessive flow is detected, Check the wiring and connectors for any damage or corrosion in the EGR circuit, Inspect for carbon buildup in the EGR passages
P0403, Exhaust Gas Recirculation (EGR) Circuit Malfunction, Test and rePlace the EGR valve if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the EGR circuit, Inspect for carbon buildup in the EGR passages
P0404, Exhaust Gas Recirculation (EGR) Circuit Range/Performance, Test and rePlace the EGR valve if range/performance issues are detected, Check the wiring and connectors for any damage or corrosion in the EGR circuit, Inspect for carbon buildup in the EGR passages
P0405, Exhaust Gas Recirculation (EGR) Sensor A Circuit Low, Test and rePlace the EGR sensor if low input is detected, Check the wiring and connectors for any damage or corrosion in the EGR sensor circuit, Inspect for carbon buildup in the EGR passages
P0406, Exhaust Gas Recirculation (EGR) Sensor A Circuit High, Test and rePlace the EGR sensor if high input is detected, Check the wiring and connectors for any damage or corrosion in the EGR sensor circuit, InsPect for carbon buildup in the EGR passages
P0407, Exhaust Gas Recirculation (EGR) Sensor B Circuit Low, Test and rePlace the EGR sensor if low input is detected, Check the wiring and connectors for any damage or corrosion in the EGR sensor circuit, InsPect for carbon buildup in the EGR passages
P0408, Exhaust Gas Recirculation (EGR) Sensor B Circuit High, Test and rePlace the EGR sensor if high input is detected, Check the wiring and connectors for any damage or corrosion in the EGR sensor circuit, InsPect for carbon buildup in the EGR passages
P0410, Secondary Air Injection System Malfunction, Test and rePlace the secondary air injection pump if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
P0411, Secondary Air Injection System Incorrect Flow Detected, Test and rePlace the secondary air injection pump if incorrect flow is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
P0412, Secondary Air Injection System Switching Valve A Circuit Malfunction, Test and rePlace the secondary air injection switching valve if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
P0413, Secondary Air Injection System Switching Valve A Circuit Open, Test and rePlace the secondary air injection switching valve if open circuit is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
P0414, Secondary Air Injection System Switching Valve A Circuit Shorted, Test and rePlace the secondary air injection switching valve if shorted circuit is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
P0415, Secondary Air Injection System Switching Valve B Circuit Malfunction, Test and rePlace the secondary air injection switching valve if malfunction is detected, Check the wiring and connectors for any damage or corrosion in the secondary air injection system, InsPect for blocked or leaking air injection hoses
